cast,certificates,director,genres,image,plot outline,rating,runtime,title,votes,year,id
"['Tom Hanks', 'David Morse', 'Bonnie Hunt', 'Michael Clarke Duncan']","['Argentina:16', 'Argentina:18::(cable rating)', 'Australia:MA15+', 'Austria:14', 'Belgium:KT/EA', 'Brazil:18', 'Brazil:14', 'Brazil:16', 'Canada:14A::(Alberta/British Columbia/Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:AA::(Ontario)', 'Canada:13+::(Quebec)', 'Denmark:15', 'Ecuador:12::(self-applied)', 'Egypt:18+::(self-applied)', 'Finland:K-16', 'Finland:K-14', 'France:12', 'France:Tous publics avec avertissement::(Blu-ray)', 'France:16::(self-applied)', 'Germany:12', 'Hong Kong:IIB', 'Hungary:18', 'Hungary:16::(DVD)', 'Iceland:16', 'India:UA::(Bangalore)', 'India:A::(Mumbai)', 'Indonesia:18+::(self-applied)', 'Ireland:18', 'Israel:16::(self-applied)', 'Italy:T', 'Japan:PG-12', 'Malaysia:U', 'Mexico:B', 'Netherlands:16', 'Netherlands:12::(TV rating)', 'New Zealand:R16', 'Nigeria:15', 'Norway:15', 'Peru:14', 'Philippines:PG-13', 'Poland:18', 'Portugal:M/16', 'Russia:14+', 'Saudi Arabia:R12', 'Singapore:M18::(DVD rating)', 'Singapore:PG', 'Singapore:R(A)', 'South Africa:16', 'South Korea:18', 'South Korea:15::(cable rating)', 'Spain:13', 'Spain:16::(TV rating)', 'Sweden:15', 'Switzerland:16::(canton of Geneva)', 'Switzerland:16::(canton of Vaud)', 'Taiwan:0+', 'Thailand:Not Rated::(self-applied)', 'Turkey:18+::(self-applied)', 'United Kingdom:18', 'United States:TV-14::(LV, TV Rating.)', 'United States:R::(No. 37056)', 'United Arab Emirates:18+']",['Frank Darabont'],"['Crime', 'Drama', 'Fantasy', 'Mystery']",https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3.jpg,Based on Stephen King's 1996 novel of the same name. Stars Tom Hanks as a death row corrections officer during the U.S. Great Depression who witnesses supernatural events that occur after an enigmatic inmate (Michael Clarke Duncan) is brought to his facility.,8.6,['189'],The Green Mile,1358507,1999,98
"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn']","['Argentina:Atp', 'Australia:G', 'Brazil:Livre', 'Canada:G::(Manitoba/Nova Scotia/Quebec)', 'Canada:F::(Ontario)', 'Canada:G::(video rating)', 'Denmark:A', 'Finland:S', 'France:Tous publics', 'Germany:6', 'Hong Kong:I', 'Hungary:12', 'Iceland:L', 'India:U', 'Indonesia:21::(self-applied)', 'Ireland:G', 'Israel:6+::(self-applied)', 'Italy:T', 'Japan:G', 'Kuwait:PG', 'Malaysia:U', 'Malaysia:U::(DVD)', 'Mexico:A', 'Netherlands:Unrated', 'Netherlands:AL', 'New Zealand:G', 'Nigeria:G', 'Norway:A::(DVD rating)', 'Norway:A', 'Norway:7', 'Norway:7', 'Peru:Apt', 'Philippines:G::(video rating)', 'Poland:0::(self-applied)', 'Russia:0+', 'Saudi Arabia:G', 'Singapore:G', 'South Africa:A::(self-applied)', 'South Korea:All', 'Spain:A', 'Sweden:11', 'Sweden:Btl', 'Turkey:18+::(self-applied)', 'United Kingdom:U', 'United States:G', 'United States:Approved', 'United Arab Emirates:PG::(self-applied)', 'Vietnam:P', 'West Germany:6::(f)']",['Robert Wise'],"['Biography', 'Drama', 'Family', 'Musical', 'Romance']",https://m.media-amazon.com/images/M/MV5BNWFhNjg3YjctMjg2Ny00YjBkLTg5M2EtMTk2MjA1NDY3NzQ2XkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg,"In 1930s Austria, a young woman named Maria is failing miserably in her attempts to become a nun. When Navy Captain Georg Von Trapp writes to the abbey asking for a governess that can handle his seven mischievous children, Maria is given the job. His wife is dead, he is often away, and he runs the household as strictly as he does the ships he sails on. The children are unhappy and resentful of the governesses that he keeps hiring and have managed to run each of them off one by one. When Maria arrives, she is initially met with the same hostility, but her kindness, understanding, and sense of fun soon draws the children to her and brings some much-needed joy into all their lives, including the Captain's. Eventually he and Maria find themselves falling in love, even though he is already engaged to a Baroness named Elsa and Maria is still a postulant. The romance makes them both start questioning the decisions they have made. Their personal conflicts soon become overshadowed, however, by world events. Austria is about to come under Germany's control, and the Captain may soon find himself drafted into the German Navy and forced to fight against his own country.",8.1,['172'],The Sound of Music,248818,1965,99
"['Morgan Freeman', 'Andrew Kevin Walker', 'Daniel Zacapa', 'Brad Pitt']","['Argentina:16', 'Argentina:18::(cable rating)', 'Australia:R18+', 'Belgium:KNT/ENA', 'Brazil:14', 'Brazil:16', 'Bulgaria:D', 'Canada:18A::(Canadian Home Video rating)', 'Canada:R::(Manitoba)', 'Canada:18::(Nova Scotia)', 'Canada:16+::(Quebec)', 'Canada:14A::(Alberta)', 'Canada:R::(Ontario)', 'Canada:AA::(Ontario)', 'Chile:18', 'Denmark:16', 'Egypt:R', 'Finland:K-16', 'Finland:K-15/13', 'Finland:K-16/13', 'France:12', 'Germany:16::(nf)', 'Hong Kong:IIB', 'Hungary:18', 'Iceland:16', 'India:A', 'India:18::(self-applied)', 'Indonesia:21::(self-applied)', 'Ireland:18', 'Israel:18', 'Israel:16', 'Italy:T', 'Japan:R18+', 'Maldives:18+R', 'Mexico:B15', 'Netherlands:16', 'New Zealand:R18', 'Norway:15::(VOD)', 'Norway:18::(cinema rating)', 'Peru:18', 'Philippines:R-18', 'Poland:18::(self-applied)', 'Portugal:M/16', 'Russia:18+', 'Singapore:M18', 'Singapore:PG', 'South Africa:16::(self-applied)', 'South Korea:18', 'Spain:18', 'Sweden:15', 'Taiwan:R::(self-applied)', 'Thailand:u 18+::(self-applied)', 'Turkey:13+', 'United Kingdom:18', 'United States:TV-14::(DLV, TV Rating.)', 'United States:R', 'United Arab Emirates:18+']",['David Fincher'],"['Crime', 'Drama', 'Mystery', 'Thriller']",https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"A film about two homicide detectives' (Morgan Freeman and Brad Pitt) desperate hunt for a serial killer who justifies his crimes as absolution for the world's ignorance of the Seven Deadly Sins. The movie takes us from the tortured remains of one victim to the next as the sociopathic ""John Doe"" (Kevin Spacey) sermonizes to Detectives Somerset and Mills -- one sin at a time. The sin of Gluttony comes first and the murderer's terrible capacity is graphically demonstrated in the dark and subdued tones characteristic of film noir. The seasoned and cultured but jaded Somerset researches the Seven Deadly Sins in an effort to understand the killer's modus operandi while the bright but green and impulsive Detective Mills (Pitt) scoffs at his efforts to get inside the mind of a killer...",8.6,['127'],Se7en,1730348,1995,100
"['Stacy Keach', 'John Hammond', 'Julia Duffy', 'Robin Gammell']","['Argentina:13', 'Germany:12', 'Singapore:PG', 'United States:TV-PG::(self-applied)']",[],"['Drama', 'History', 'War']",https://m.media-amazon.com/images/M/MV5BMTQ2NTU0Nzg5NV5BMl5BanBnXkFtZTcwMTkwMDAzMQ@@.jpg,No outline available.,7.5,['381'],The Blue and the Gray,1798,1982,101
"['Kirk Douglas', 'James Mason', 'Paul Lukas', 'Peter Lorre']","['Argentina:Atp', 'Australia:G', 'Australia:PG', 'Australia:NRC', 'Brazil:Livre', 'Canada:G::(Manitoba/Nova Scotia/Quebec)', 'Canada:F::(Ontario)', 'Canada:G::(video rating)', 'Finland:K-8', 'Finland:K-12', 'France:Tous publics', 'Iceland:L', 'Italy:T', 'Japan:G', 'New Zealand:G', 'Norway:11', 'Norway:12', 'Peru:Apt', 'Portugal:M/6', 'Spain:A', 'Sweden:15', 'Sweden:11', 'Sweden:Btl', 'United Kingdom:U', 'United Kingdom:U::(video rating)', 'United States:G', 'United States:Approved', 'West Germany:12']",['Richard Fleischer'],"['Adventure', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",https://m.media-amazon.com/images/M/MV5BODYxOTMyM2EtNzUzNC00Yjg2LTg3MjYtZTIyNjhiYzc1NTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,"The oceans during the late 1800s are no longer safe; many ships have been lost. Sailors have returned to port with stories of a vicious narwhal (a giant whale with a long horn) which sinks their ships. A naturalist, Professor (Pierre) Aronnax, his assistant, Conseil, and a professional whaler, Ned Land, join a US expedition which attempts to unravel the mystery.",7.2,['127'],"20,000 Leagues Under the Sea",36000,1954,102
"['Haley Joel Osment', ""Frances O'Connor"", 'Sam Robards', 'Jake Thomas']","['Argentina:13', 'Australia:M', 'Austria:14', 'Brazil:Livre', 'Bulgaria:B', 'Canada:14A::(Alberta)', 'Canada:PA::(Manitoba)', 'Canada:PG::(Nova Scotia)', 'Canada:G::(Québec)', 'Canada:14A::(video rating)', 'Czechia:15', 'Denmark:11', 'Ecuador:12::(self-applied)', 'Egypt:PG-13::(self-applied)', 'Finland:K-15', 'France:Tous publics', 'Germany:12', 'Greece:K', 'Hong Kong:IIA', 'Hungary:16', 'Iceland:12', 'India:U', 'Ireland:12', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B', 'Netherlands:12', 'New Zealand:PG', 'Norway:15', 'Peru:14', 'Philippines:PG-13', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Singapore:PG', 'South Africa:10::(DVD)', 'South Africa:PG::(cinema)', 'South Korea:12', 'Spain:7', 'Sweden:11', 'Switzerland:12::(canton of Geneva)', 'Switzerland:12::(canton of Vaud)', 'Turkey:13+::(self-applied)', 'United Kingdom:12', 'United Kingdom:G::(online)', 'United States:TV-14::(DLSV)', 'United States:PG-13', 'Ukraine:12', 'United Arab Emirates:PG-13::(self-applied)']",['Steven Spielberg'],"['Drama', 'Sci-Fi']",https://m.media-amazon.com/images/M/MV5BNWU2NzEyMDYtM2MyOS00OGM3LWFkNzAtMzRiNzE2ZjU5ZTljXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"In the not-so-far future the polar ice caps have melted and the resulting rise of the ocean waters has drowned all the coastal cities of the world. Withdrawn to the interior of the continents, the human race keeps advancing, reaching the point of creating realistic robots (called mechas) to serve them. One of the mecha-producing companies builds David, an artificial kid which is the first to have real feelings, especially a never-ending love for his ""mother"", Monica. Monica is the woman who adopted him as a substitute for her real son, who remains in cryo-stasis, stricken by an incurable disease. David is living happily with Monica and her husband, but when their real son returns home after a cure is discovered, his life changes dramatically.",7.2,['146'],A.I. Artificial Intelligence,317278,2001,103
"['Whoopi Goldberg', 'Maggie Smith', 'Harvey Keitel', 'Bill Nunn']","['Argentina:Atp', 'Australia:PG', 'Brazil:Livre::(video rating)', 'Canada:G::(Quebec)', 'Finland:S', 'France:Tous publics', 'Germany:6', 'Hong Kong:I', 'Iceland:L', 'India:U', 'Ireland:G', 'Italy:T::(DVD rating)', 'Japan:G', 'Malaysia:U', 'Netherlands:6::(DVD rating)', 'Netherlands:AL', 'New Zealand:PG', 'Norway:9::(TV rating)', 'Norway:10::(cinema rating)', 'Peru:Apt', 'Philippines:PG::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Singapore:PG', 'South Korea:12', 'Spain:T', 'Sweden:11', 'Thailand:G', 'United Kingdom:PG', 'United States:TV-14', 'United States:PG']",['Emile Ardolino'],"['Comedy', 'Family', 'Music']",https://m.media-amazon.com/images/M/MV5BNTFmOTYxOWMtMDE2MC00ODhmLTlhM2QtZjZkZmVhZGYyNGFlXkEyXkFqcGdeQXVyMjA0MzYwMDY@.jpg,"Deloris Wilson (Whoopi Goldberg), a black woman who has chosen the stage name Deloris Van Cartier, is a Reno, Nevada lounge singer, she, the lead in a girl trio, in which she also chooses and arranges the music and choreographs the shows. She is a wisecracking, showy woman who has always loved music. She, however, only has her current job being hired by her married lover, Vince LaRocca (Harvey Keitel), to sing in his casino's lounge. She learns of Vince's true business as a gangster when she walks in on him killing one of his employees who wronged him. As a witness to the murder, Deloris goes on the run to the police, Lieutenant Eddie Souther (Bill Nunn), who has long been running an operation to get enough evidence to put Vince behind bars, this murder, which could be the metaphorical nail in Vince's coffin. However, Vince has put a contract out on Deloris' life to prevent her from testifying against him. As such, Eddie has to hide her until the trial, which will be at least two months. Where Eddie chooses is St. Katherine's, a poor Catholic parish and convent in a tough neighborhood in San Francisco. The convent's Mother Superior (Dame Maggie Smith) reluctantly takes Deloris in, that reluctance as Deloris is not anywhere near being close to looking or acting like a typical nun. Furthermore, the Mother Superior does not tell any of the sisters Deloris' true identity or the real reason for her being at St. Katherine's. With the Mother Superior cloistering the sisters behind the convent walls to pray for the salvation mostly of down and out of the neighborhood while keeping the sisters safe from harms of the outside world, there is an immediate and continual clash of wills between her and Deloris. Deloris, as renamed Sister Mary Clarence, does have an effect on two of the sisters, Mary Patrick (Kathy Najimy), a perpetually perky woman, and Mary Robert (Wendy Makkena), who always feels left behind in whatever is happening in life. The clash between Deloris and the Mother Superior leads to the Mother Superior restricting Deloris to one task at the convent, one that leads to good and bad changes at St. Katherine's, the bad most specifically in potentially leading Vince and his associates to Deloris. Those changes also bring the battle of wills between Deloris and Mother Superior to a head, unless each can see the positive in what is happening in relation to their life at the convent.",6.5,['100'],Sister Act,104983,1992,104
"['Robert De Niro', 'Cuba Gooding Jr.', 'Charlize Theron', 'Aunjanue Ellis-Taylor']","['Argentina:Atp', 'Australia:M', 'Brazil:12', 'Finland:K-11', 'France:Tous publics', 'Germany:12::(w)', 'Hong Kong:IIA', 'Iceland:12', 'India:UA', 'Ireland:15::(DVD rating)', 'Israel:15+::(self-applied)', 'Malaysia:U', 'Malaysia:18PL', 'Netherlands:12', 'New Zealand:M', 'Norway:11', 'Peru:Apt', 'Philippines:PG-13', 'Portugal:M/12', 'Russia:12+', 'Singapore:M18', 'South Africa:10', 'South Korea:12', 'Spain:13', 'Sweden:11', 'Switzerland:12::(canton of Geneva)', 'Switzerland:12::(canton of Vaud)', 'United Kingdom:15', 'United Kingdom:15::(DVD rating)', 'United States:R', 'United Arab Emirates:15+::(self-applied)']",['George Tillman Jr.'],"['Biography', 'Drama']",https://m.media-amazon.com/images/M/MV5BMjkxZGVmNzQtYjE0OC00MzVlLTkxODYtNzdkMjE3MmZjYjUxXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"The story ultimately revolves around two ""men of honor""; their relationship, their individual and joint failures and triumphs. Carl Brashear is determined to be the first African American Navy Diver in a time where racism is rife. Leslie Sunday is his embittered trainer, determined to see him fail. Fate, challenges and circumstances eventually draw these two men together in a tale of turbulence and ultimately triumph.",7.2,['129'],Men of Honor,122287,2000,105
"['Ice Cube', 'Anthony Anderson', 'Cedric The Entertainer', 'Sean Patrick Thomas']","['Australia:M', 'Brazil:12::(video rating)', 'Canada:PG::(Alberta/British Columbia/Ontario)', 'Canada:14A::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:G::(Quebec)', 'Denmark:7', 'Finland:K-7', 'France:Tous publics', 'Germany:6', 'Iceland:12', 'Netherlands:AL', 'New Zealand:M', 'Norway:7::(cinema rating)', 'Russia:12+', 'Singapore:PG', 'South Korea:12', 'Sweden:7', 'United Kingdom:12A', 'United States:TV-14::(L)', 'United States:PG-13']",['Tim Story'],"['Comedy', 'Drama']",https://m.media-amazon.com/images/M/MV5BY2U1OWQzYjctOGJjMS00YTYzLWE5YjUtNjg1NWI3OTQyMWE5XkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out. The barbershop is filled with characters who share their stories, jokes, trials and tribulations. In the shop we find Eddie, an old barber with strong opinions and no customers. Jimmy is a highly educated barber with a superiority complex who can't stand Isaac, the new, white barber who just wants a shot at cutting some hair. Ricky is an ex-con with two strikes against him and is desperately trying to stay straight. Terri is a hard-edged woman who can't seem to leave her two-timing boyfriend. And lastly there's Dinka, a fellow barber who is madly in love with Terri but doesn't get the time of day.",6.3,['102'],Barbershop,32822,2002,106
"['Bette Midler', 'Barbara Hershey', 'John Heard', 'Spalding Gray']","['Argentina:Atp', 'Australia:PG', 'Australia:M::(TV rating)', 'Brazil:14', 'Canada:PG::(Ontario)', 'Finland:S', 'France:Tous publics', 'Iceland:L', 'India:UA', 'Italy:T', 'Mexico:B', 'Netherlands:AL', 'New Zealand:PG', 'Norway:10::(cinema rating)', 'Peru:Apt', 'Portugal:M/12', 'Singapore:PG', 'South Africa:PG', 'South Korea:15', 'Spain:13', 'Sweden:Btl', 'United Kingdom:15', 'United Kingdom:12', 'United States:PG-13', 'West Germany:12']",['Garry Marshall'],"['Comedy', 'Drama', 'Music']",https://m.media-amazon.com/images/M/MV5BMjJjODRiNDMtNzRlZi00M2E3LWIzZDItYmU1NGQyMDFmYTc2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,"When the New York child performer CC Bloom and San Francisco rich kid Hillary meet in a holiday resort in Atlantic City, it marks the start of a lifetime friendship between them. The two keep in touch through letters for a number of years until Hillary, now a successful lawyer moves to New York to stay with struggling singer CC. The movie shows the various stages of their friendship and their romances including their love for the same man.",7,['123'],Beaches,28161,1988,107
"['Demi Moore', 'Viggo Mortensen', 'Anne Bancroft', 'Jason Beghe']","['Argentina:13', 'Australia:M', 'Brazil:14', 'Canada:14A::(Ontario)', 'Denmark:15::(DVD rating)', 'Finland:K-16', 'France:Tous publics', 'Germany:16', 'Iceland:14', 'Iceland:16::(video rating)', 'Ireland:15A', 'Ireland:15::(DVD rating)', 'Italy:T', 'Mexico:B', 'Netherlands:12', 'New Zealand:M', 'Norway:15::(cinema rating)', 'Philippines:PG-13', 'Portugal:M/12', 'Singapore:NC-16', 'South Korea:15', 'Spain:18', 'Sweden:15', 'Turkey:15+', 'United Kingdom:15', 'United Kingdom:15::(DVD rating)', 'United States:R']",['Ridley Scott'],"['Action', 'Drama', 'War']",https://m.media-amazon.com/images/M/MV5BODBkMWRmZWItZGQ3NC00ODA4LTlkYjAtODA3MzQ5Yjk4MGIzXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"When a crusading chairperson of the military budget committee pressures the would be Navy secretary to begin full gender integration of the service, he offers the chance for a test case for a female trainee in the US Navy's elite SEAL/C.R.T. selection program. LT. Jordan O'Neill is given the assignment, but no one expects her to succeed in an inhumanly punishing regime that has a standard 60% dropout rate for men. However, O'Neill is determined to prove everyone wrong.",6,['125'],G.I. Jane,84915,1997,108
"['Adam Sandler', 'Winona Ryder', 'John Turturro', 'Allen Covert']","['Argentina:Atp', 'Australia:M', 'Austria:10', 'Brazil:Livre', 'Bulgaria:B', 'Canada:PG::(Ontario)', 'Chile:TE', 'Czechia:U', 'Denmark:7', 'Egypt:G::(self-applied)', 'Finland:K-11', 'France:Tous publics', 'Germany:6', 'Hong Kong:I', 'Iceland:L', 'India:U', 'Ireland:12', 'Italy:T', 'Japan:G', 'Luxembourg:A', 'Malaysia:U', 'Mexico:B', 'Netherlands:AL', 'New Zealand:PG', 'Nigeria:G', 'Norway:11::(cinema rating)', 'Peru:Apt', 'Portugal:M/12', 'Russia:12+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:10', 'South Korea:12', 'Spain:A', 'Sweden:7', 'Switzerland:10::(canton of Geneva)', 'Switzerland:10::(canton of Vaud)', 'Switzerland:12::(canton of the Grisons)', 'Thailand:u 15+::(self-applied)', 'United Kingdom:12::(DVD rating)', 'United Kingdom:PG::(Prime Video)', 'United Kingdom:12A', 'United States:TV-PG', 'United States:PG-13', 'United Arab Emirates:Not Rated']",['Steven Brill'],"['Comedy', 'Romance']",https://m.media-amazon.com/images/M/MV5BMTU3NTE3M2QtNWQ0MS00ZmRkLWIwNTMtOTA0ZGM5N2UwMWNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"When Longfellow Deeds, a small-town pizzeria owner and poet, inherits $40 billion from his deceased uncle, he quickly begins rolling in a different kind of dough. Moving to the big city, Deeds finds himself besieged by opportunists all gunning for their piece of the pie. Babe, a television tabloid reporter, poses as an innocent small-town girl to do an exposé on Deeds. Of course, Deeds' sincere naiveté has Babe falling in love with him instead. Ultimately, Deeds comes to find that money truly has the power to change things, but it doesn't necessarily need to change him.",5.8,['96'],Mr. Deeds,149404,2002,109
"['Steve Martin', 'Itzhak Perlman', 'Quincy Jones', 'Bette Midler']","['Argentina:Atp', 'Australia:G', 'Brazil:Livre', 'Canada:G::(Quebec)', 'Denmark:7', 'Finland:K-6', 'France:Tous publics', 'Germany:0::(w)', 'Greece:K', 'Hong Kong:I', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:A', 'Netherlands:AL', 'New Zealand:G', 'Norway:7', 'Peru:Apt', 'Philippines:G', 'Singapore:G', 'South Korea:All', 'Spain:A', 'Sweden:7', 'Switzerland:0::(canton of Geneva)', 'United Kingdom:U', 'United States:G']","['James Algar', 'Gaëtan Brizzi', 'Paul Brizzi', 'Hendel Butoy', 'Francis Glebas', 'Eric Goldberg', 'Don Hahn', 'Pixote Hunt']","['Animation', 'Family', 'Fantasy', 'Music']",https://m.media-amazon.com/images/M/MV5BMTE3OGUxNmItZmM3MC00ZTI3LTg0YTUtMzA3MGJkZjkyNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"In this update of Disney's masterpiece film mixture of animation and music, new interpretations of great works of music are presented. It begins with an abstract battle of light and darkness set to the music of Beethoveen's Fifth Symphony. Then we see the adventures of a humpback whale calf and his pod set to ""The Pines of Rome."" Next is the humorous story of several lives in 1930's New York City, scored with ""Rhapsody in Blue."" Following is a musical telling of the fairy tale, ""The Steadfast Tin Soldier"" set to Dmitri Shostakovich's Piano Concerto No. 2. Then a goofy flamingo causes havoc in his flock with his yo-yo to the tune of the finale of ""Carnival of the Animals."" This is followed by the classic sequence from the original film, ""The Sorcerer's Apprentice"" starring Mickey Mouse and followed by ""Pomp and Circumstance"" starring Donald Duck as a harried assistant to Noah on his Ark. Finally, we see the awesome tale of the life, death, and renewal of a forest in a sequence featuring the composition, ""The Firebird.""",7.1,['75'],Fantasia 2000,40358,1999,110
"['Robin Williams', 'Jonathan Hyde', 'Kirsten Dunst', 'Bradley Pierce']","['Argentina:Atp', 'Australia:PG', 'Brazil:12', 'Brazil:10::(Cartoon Network)', 'Brazil:Livre', 'Bulgaria:B', 'Canada:PG::(Manitoba/Nova Scotia/Ontario)', 'Ecuador:Not Rated::(self-applied)', 'Egypt:R::(self-applied)', 'Finland:K-12', 'Finland:K-10', 'France:Tous publics', 'Germany:12', 'Greece:K-8', 'Hong Kong:I', 'Hungary:KN', 'Iceland:10', 'Iceland:12::(video rating)', 'India:UA', 'India:U::(Malayalam dubbed)', 'Indonesia:13+::(self-applied)', 'Ireland:PG', 'Ireland:12RA::(VHS)', 'Italy:T', 'Japan:PG12', 'Kuwait:PG', 'Malaysia:U', 'Mexico:A', 'Netherlands:6', 'Nigeria:G', 'Norway:7::(TV rating)', 'Norway:11::(cinema rating)', 'Peru:Apt', 'Philippines:PG::(self-applied)', 'Poland:12', 'Portugal:M/6', 'Russia:6+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:PG', 'South Korea:All', 'Spain:7', 'Sweden:11', 'Sweden:13::(Netflix self-rating)', 'Thailand:13+::(self-applied)', 'Turkey:13+::(self-applied)', 'United Kingdom:PG', 'United Kingdom:U::(recommended rating)', 'United States:TV-PG::(TV rating)', 'United States:PG', 'United Arab Emirates:PG-15', 'Vietnam:P']",['Joe Johnston'],"['Adventure', 'Comedy', 'Family', 'Fantasy']",https://m.media-amazon.com/images/M/MV5BZTk2ZmUwYmEtNTcwZS00YmMyLWFkYjMtNTRmZDA3YWExMjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Jumanji, one of the most unique--and dangerous--board games ever, falls into the hands of the curious teen, Alan Parrish, in 1969. Mysterious and magical, the game strands the unsuspecting boy in the lush, savage forests of a mythical realm. Nearly three decades later, the game releases him before the awed eyes of the young orphaned siblings, Judy and Peter Shepherd. Now, the wild and incessant beat of the jungle's tribal drums is calling for the now-adult Alan and the other hesitant players, as the one who rolls the dice must never leave undone what the roll has started. Has anyone ever escaped from the game and Jumanji's formidable foes?",7.1,['104'],Jumanji,363898,1995,111
"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow']","['Argentina:Atp', 'Australia:PG', 'Australia:G::(internet)', 'Brazil:Livre', 'Bulgaria:A', 'Canada:PG::(Alberta)', 'Canada:G::(British Columbia)', 'Canada:PG::(Canadian Home Video rating)', 'Canada:G::(Canadian Home Video rating)', 'Chile:TE', 'Czechia:U', 'Denmark:A', 'Ecuador:TP::(self-applied)', 'Egypt:7+::(self-applied)', 'Finland:K-7', 'France:Tous publics', 'France:7::(self-applied)', 'Germany:0', 'Greece:K', 'Hong Kong:I', 'Hungary:KN', 'Iceland:L', 'India:U', 'Indonesia:SU', 'Ireland:G', 'Israel:7+::(self-applied)', 'Italy:T', 'Japan:G', 'Kuwait:PG', 'Malaysia:U', 'Maldives:PG', 'Mexico:A', 'Netherlands:MG6', 'New Zealand:PG', 'New Zealand:G', 'Nigeria:G', 'Norway:7', 'Peru:Apt', 'Philippines:G', 'Philippines:PG-13::(TV premiere)', 'Poland:12', 'Portugal:M/4', 'Russia:6+', 'Saudi Arabia:G', 'Singapore:G', 'South Africa:A::(theatrical rating)', 'South Africa:PG::(video rating)', 'South Korea:All', 'Spain:A', 'Spain:7::(self-applied)', 'Sweden:7', 'Switzerland:7::(canton of Geneva)', 'Switzerland:7::(canton of Vaud)', 'Taiwan:7+::(self-applied)', 'Thailand:7+::(self-applied)', 'Turkey:7+::(self-applied)', 'United Kingdom:U', 'United States:TV-PG::(TV Rating)', 'United States:PG', 'Ukraine:ZA', 'United Arab Emirates:7+', 'Vietnam:P']","['Andrew Adamson', 'Vicky Jenson']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"When a green ogre named Shrek discovers his swamp has been 'swamped' with all sorts of fairytale creatures by the scheming Lord Farquaad, Shrek sets out with a very loud donkey by his side to 'persuade' Farquaad to give Shrek his swamp back. Instead, a deal is made. Farquaad, who wants to become the King, sends Shrek to rescue Princess Fiona, who is awaiting her true love in a tower guarded by a fire-breathing dragon. But once they head back with Fiona, it starts to become apparent that not only does Shrek, an ugly ogre, begin to fall in love with the lovely princess, but Fiona is also hiding a huge secret.",7.9,['90'],Shrek,709982,2001,112
